,pos_words,count,documents
10,가치,35,"['장성철 이사람 나오면 무조건 채널 돌림. 정치평론가라는 사람이 자신이 하게 될 일이 어떤 파장을 일으킬지 안건지 모르는 건지. 평론가로서 말 들을 가치가 없어서 다른 방송 봄.', '참으로 상종할 가치도 없는 인간들 집단이다. 민주당의 저런 언행에 과연 후손들이 무엇을 보고 배울까. 제발 이번 대선을 시작으로 좌파들이 모두 사라지도록 만들어야 할 것이다.', '뇌세포가 정상인 사람이라면 생사람을 죄인으로 만들어 김옥에 보내는 윤석열만은 지지할 수가 없는 거다.한국에 이렇게 미게한 인간이 30나 되나?살 가치도 없는 인간들.']"
11,배우다,34,"['장성철씨.파쇄하면 끝나나??.감당 못할일들이라며.정치하고 싶음 정석으로 배우 라.이부영비서하다 김무성비서하다.왔다 갔다 진보보수.당신은 영원히 정계를 떠나는 게 당신께 도움되리라', '참으로 상종할 가치도 없는 인간들 집단이다. 민주당의 저런 언행에 과연 후손들이 무엇을 보고 배울까. 제발 이번 대선을 시작으로 좌파들이 모두 사라지도록 만들어야 할 것이다.', '윤석열이도 참 답답하네 안철수 바보되가는거 보면서 배우는거없나 김종인영감 찿아가고 국힘에 입당했으면 간단한걸 여기저기 찿아다니고 뻘짓을 하냐 서서히 실망감이 밀려온다 .']"
12,감사,33,"['윤석열대통령님 응원합니다. 비상식을 상식으로 공정하지 못한 세상을 공정하게 바꿔주세요.선대위원장으로 추미애가 나서준다니 감사할 따름입니다', '이준석군 대검 범죄정보과에서 수집한 정보가 무엇인지 특검을 하든지 국정감사를 하든지 해서 파헤쳐 봐라. 이준석 파일도 있을 것 같은데 ?', '안녕하십니까 윤석열입니다. 제 비전과 정책은 제가 앞으로 가는 길을 보시면 차차 알게 되실 겁니다. 감사합니다. 이러면 개웃길듯.']"
13,새롭다,33,"['이준석 대표가 결정되면서 뭔가 새로운 보수가 될 거라 생각했는데.이렇게 국민들의 마음을 느끼지 못하나?홍준표김진태 같은 막말 정치인들은 새로운 보수로의 걸림돌 인 것을.', '무조건 윤석열 윤석열 하나면 충분하다. 대한민국 새롭게 씌여지도록 국민과 하나됐다. 이제부터 국민이 강해지고 윤석열은 대한민국을 하나되게 한다. 윤석열과 함께 간다.', '대한민국 새로운 리더십이 필요합니다.공정과 상식이 통하는 대한민국 미래를 만들어야 자손만대에 부끄럽지 않습니다.윤석열 응원하고 싶습니다 김대업2에는 관심 없습니다.']"
14,재미,33,"['왜저래 본인이 떠벌리구선 일 터지믄 출처가 야당쪽이래?? 솔직히 문정권 대선전 최순실 태블릿 pc 사건으로 재미 톡톡히 봐서. 또 뭔가 비슷하게 저지르고 싶은거지??', '이번에 유통과정이 뽀록났구나?? 결국 찌라시 만들고 유통시켜 그게 정설인것처럼 그동안 재미 많이 봤잖니?? 이제 고만 해라. 많이 먹었다 아닌가??', '드디어 나오냐? 똥싸는 대변인이 발표하는 건 아니겠지? 니가 나와야 재미 있지. 칼 휘두르던 망나니가 이젠 방패만 들고 잘 막아봐라.영감님']"
15,이루다,32,"['춘장님 께서 스스로 깊은 늪으로 들어가고 있네 아주좋아 짜장께서는 반드시 대통령이 되는걸 확신한다 단 9 수를 한다면 충분히 가능하다 제발 중도 포기하지 마시고 뜻을 이루소서', '젊은 날 판사시절 불의와 타협하지 않던 그 단호함으로 사회를 더 공정하고 깨끗하게 이끌어 갈 것으로 기대 그리고 남북관계에 획기적인 진전을 이룰 것으로 기대합니다', '들쥐라니 이 인간을 받으면 내년 대선에 악 영향을 가져올 것이다. 말을 거칠게 하기 때문에 여당에 도움만 주다가 이러지도 저러지도 못하는 지경에 이룰 것이다.']"
16,정상,32,"['저치들이야 법을 지킨다는 게 있을 수 없는 파렴치들이 자나요 정의없고 불공정 부도덕의 상징인 현정부의 몰염치에 이젼 안석지요. 이젠 정상이 정상 인 나라에서 살고픕니다', '장성철이가 윤짜장 엿먹일려고 한 짓거리를 여당 탓하는 구김당 것들장성철이 배후나 조사해봐라. 구김당은 확실히 정상이 아니다. 하긴 정상인 적이 언제 있었던가???', '뇌세포가 정상인 사람이라면 생사람을 죄인으로 만들어 김옥에 보내는 윤석열만은 지지할 수가 없는 거다.한국에 이렇게 미게한 인간이 30나 되나?살 가치도 없는 인간들.']"
17,멋지다,31,"['너무 멋지다 윤석열이 야권에 대권 후보지만 대통령에 한발 더 나아갔고 더 많은 국민들이 윤석열이를 환호하고 공정과 상식이 통하는 살만한 세상을 생각한다', '이번 대선에 멋진 활약 기대합니다. 다른건몰라도 성도착증 환자처럼 아랫도리 관리못한놈은 걸러내야죠.', '캬 멋지다 맨날 정치공작질 쇼만하던 정치인과 대통령만 보다가 간만에 믿음이 가는 대통령감이 나오셨다']"
18,바르다,30,"['불법 사찰이 아니라 그냥 유튜버가 기사난거 정리한거였구만. . 거봐라. 바른 정권에선 불법사찰 같은건 하나도 없어 있다면 윤짜장이 검찰총장할때 한게 불법 사찰이겠지', '1. 정치적으로 여권쪽에 있는 기관에서 만듬?. 2. 야권 바른정당계 쪽에서 만든 것? 유승민을 띄우기 위해서? 3. 송영길대표를 비롯한 여권의 친문?.', '김부선이 얼마나 분하고 치욕스러웠으면 이럴까?? 제삼자가 보기엔 인간적으로 이재명이 지금이라도 잘못을 빌고 용서를 구하는 게 바른 길 같은데.']"
19,도움,29,"['장성철씨.파쇄하면 끝나나??.감당 못할일들이라며.정치하고 싶음 정석으로 배우 라.이부영비서하다 김무성비서하다.왔다 갔다 진보보수.당신은 영원히 정계를 떠나는 게 당신께 도움되리라', '누구든 윤석열의 대안이 되줘야함.윤석열 경쟁자면서 동시에 대안임.윤석열 낙마하면 정권교체 못함.그게 윤석열한테도 도움되는 거지 정권교체 못하면 윤석열도 계속 시달릴것임.', '들쥐라니 이 인간을 받으면 내년 대선에 악 영향을 가져올 것이다. 말을 거칠게 하기 때문에 여당에 도움만 주다가 이러지도 저러지도 못하는 지경에 이룰 것이다.']"
20,신뢰,28,"['김부선씨 애기듣고 마음이 아팠습니다 윤석열 파일은 파일을신뢰할 수 없는 것이지만 이재명은 이미 알려진게 다 사실이어서 인물 자체를 신뢰할 수 없습니다', '어휴 x파일이란다. 참 코메디네. 나라를 이끌어야 할 정치인들이 왜 이리 가벼운 거야? 그러니까 국민들한테 신뢰를 못 얻고 욕이나 처듣지. 정말 인물이 없다 믿고 맡길 인물이 없어', '복당 축하합니다 이제부터 시작입니다 아무리 옮은말이라도 막말은 자제하시고 정치선배로서 후배를 다똑거리고 보수통합과 화합으로 신뢰받는 정치인이 되어 대선에 임하길 바랍니다']"
21,희망,27,"['홍준표는 용감했고 공정했고 합리적이었다. 이런 분이 진정한 보수다. 모래시계 검사님. 당신이 있어 보수에 희망이 있습니다. 부디 가짜보수가 설치는 지금의 상황을 정리해 주세요', '직업에 귀천이 어딧나? 호스티스도 영부인이 되지 마란 법은 없다 윤석열 대통령이 되어 그런 음지에 있는 사람들 0 희망의 아이콘이 되는 것도 좋을 거 같다', '나 아니면 안 된다는 생각은 안 된다. 시대의 소명을 제대로 읽고 안티가 아닌 희망있는 보수의 마중물이 되길.']"
22,인기,27,"['송영길이가 x ㅡ 파일 띄워서 윤석열 인기 올려주고 더 분발하라고 고소 당하고 윤석열에게 너무나 고마운당신이야 송영길 잘한다 계속 쭈 ㅡ 욱 그렇게 x ㅡ 파일 물고 늘어 져라', '허위사실 유포할수록 윤석열인기가 떨어지는 게 아니라 유포자측 상대당이 저급해보인다 추미애가 윤석열을 총장 쫓아내려다 대선후보만들고 x파일 유포자가 대선후보 인기 올려주네', '정치라고 는 아는 것도 없고 준비된 것도 하나 없는 주제에 검찰권력 지키려고 대통령한테 대들다가 갑자기 인기올라 등 떠밀려서 정치 시작한 윤석열이 뭘 할 수 있지?']"
23,명예,25,"['윤석열 니가 거길 왜 가서 윤봉길의사 명예에 먹칠해?너같은 의리없는 간신배 내로남불 조폭같은 이미지로 갈곳이 아니지? 대권은 고사하고 국민 앞에 석고대죄후 감옥가라', '이아줌마 참 질기다 질겨 명예회손죄로 고발됐을 때는 잘못했다고 빌더니 또다시 대선 시기다가오니깐 이재명지사 물고 늘어지네. 국힘당에서 돈받구 사주받앗나 불쌍하다', '이재명 도덕적검증은 끝났다. 형수에게 쌍욕 친형강제입원에 수도 없이 많다. 김부선이 거짓말했으면 명예홰손으로 고소를 왜못하나?']"
24,친구,23,"['그를알려면 그 가족과 친구들과 같이 가깝게 지내는 사람들을 보면 안다.따라서 가족검증은 필수다.막강한 권력자의 가족또한 막강한 권력질을 할 수 있다.', '준스기 아빠 친구 유승인 대통으로 밀려고.윤십원은 조국장관에게 없는죄 덮어워 낙마시키는데 이용하고 버리는 카드였다는 걸 윤십원만 몰랐나벼.', '그리고 검찰청장 출신이 그인맥으로 대통령된다면 퍽이나 잘 되긋다 국짐에 인물 저 친구뿐인가? 문제많은 인간 당장 인기좀있다고 그건 아니지']"
25,적극,23,"['19년도 청문회 때는 왜 검증안함? 대깨들은 윤석열 가족 측근 의혹 적극 방어했던 범여 의원들 기사나 찾아보고 와라 박지원 송기헌 김종민의원들 아주 눈물나게 쉴드 치던데 ?', '최재형감사원장님대통령출마하십시요적극 지원하겠습니다 우리나라를똑바로일으켜주실분일것 같습니다 윤총장믿었는데 너무간보는 시간이 실망들어갑니다', '더불어만지는 당이 아무리 발버둥을치고 허위공작에 매달려도 아무 쓸모없습니다. 국민들은 윤총장님을 더 적극 지지할거니까요 화이팅']"
26,반기다,22,"['반기문 총장이 시작도 못해보고 꼬리를 내린 걸우리는 알고 있다.이것이 바로 문빨 과 좌좀들이다.저들은 정권이 바뀌면 그냥 죽이면 안됀다.세상에서 가장처첨하게 제거 되어야 한다.', '딱 기름장어 프레임 장난으로 반기문 내쫒았던 민주당의 수법이 그대로 나오고 있지? 김대업 사건도 그렇고 생태탕도 그렇고 민주당은 정치공작 외에는 할줄 아는게 없지?', '아이구 관심없다 출정을 하거나 말거나. 얘는 반기문보다 더 하네. 반기문은 집안단속이라도 잘했지.']"
27,고맙다,22,"['검찰총장보다 법무장관이 문제가 더 많았다는 건 천지가 다 아는 사실. 대선에 후보로라도 참여하게 되니 눈물 나도록 고맙고 윤석열 전 총장의 지지도가 이제부터 또 높아지게 됬다.', '송영길이가 x ㅡ 파일 띄워서 윤석열 인기 올려주고 더 분발하라고 고소 당하고 윤석열에게 너무나 고마운당신이야 송영길 잘한다 계속 쭈 ㅡ 욱 그렇게 x ㅡ 파일 물고 늘어 져라', '열린 의 의도와 다르게 나타난 결과는 고맙네 x파일을 통해 거리낄것 없는 윤석열이란걸 확신하게 만들어줬네요 열렸다는 데 생각은 19세기에 머물러 있고 구태의 행보이구만']"
28,성공,22,"['윤석열 화이팅 어떤 흔들림에도 국민들이 있습니다 끝까지 완주하셨어 꼬옥 윤석열 대통령님으로 청와대 재앙이 걷어내고 입섬 성공기원합니다', '김대업x파일사건 떠들던것 어떻게 됐나 ㅡ 과거선거때 공작해서 성공했던 추억이 다시 생각나네 국민들이 과거 잘 잊어버리자나', '니네꺼 아냐 어디 물타서 숟가락 올려 구독자 늘리려고. 하긴 사실인마냥 받아들이는 댓글러들보면 작전은 성공한듯도 싶네.']"
29,대상,21,"['문건을 전달해준 사람은 보호 차원에서 밝힐 수 없고 윤총장은 대선에 못나게 하려고 아님 보호할 대상이 아니라서 까발리고 이런 쓰레기만도 못한 것 앞으로 언론에 나오지 마라', '뭉가는 윤석렬이 결함이 많은데도 검찰총장으로 임명했다는 얘기이고 눈깔이 삐어 이상한 작자들만 골라 장차관으로 임명했으므로 탄핵후 구속수사 대상입니다.', '참 힘들다 검사가 수사 대상이면 이렇게 어렵다 8년을 끌었어????????? 대단하다 표창장은 순식간에 쫙 재판까지']"
30,연애,19,"['얼마 전에는 김부선씨가 이재명이하고 같이 침대에 누워있을 때 연애개 선배 문성근이가 전화와서 연애인행사 등산에 같이 가자고 전화 왔더라 고 까지 밝혀도 이재명이는 답이 없다', '이재명은 수신제가 부터 하고 치국 하거라.김부선 무상연애 부터 답해야 한다. 형수 쌍욕도 답해라. 문재앙 정귄에서 그 많은 여성 단체 다 어디로 사라 젔는가.', '죄명이는 형수에게 도 찢겠다 고쌍욕한것만 들여주면 게임 끝 무상연애도 하더니 무상 소득도 무상추탁도 좋마하는 문재앙 뺨치는 포뮬리스터']"
31,사랑,18,"['국민 입장에서 윤총장을 지지하고 사랑하더라도 그가 결정적 흠결이 있다면 가슴이 아프지만 결별해야 하는 것이다 장성철은 빨리 낱낱이 밝히고 국힘도 공개에 힘을 보태야 한다', '축하드립니다.같은 야권 대선 주자 디스 좀 하지 말고 문정권 가열차게 비판하고 좋은 정책을 내 놓아 국민으로부터 사랑 받을 생각을 하셔요.부탁입니다.', '민주주의 허울을 쓴 독재와 맞써 싸우고 민주주의 허울을 쓴 전체주의와 맞써 싸운 윤석열을 국민이 무지하게 사랑합니다']"
32,도와주다,16,"['들쑤시면 쑤실수록 불이 더 타오르는걸 잘 모르네.국힘은 가만 있어도 내로남불이 들쑤셔서 도와주는듯.대깨문들은 이재명이보다 차라리 윤석렬이 더 낫다고 판단한듯.', '교안아 당신은 가만히 있는 것이 자유우파를 도와주는 길이다 작년에 총선 완전히 말아먹은지 얼마되었다 고 다시 정치권에 기웃거리냐? 공천은 더럽게 못해놓고', '추미애 내년 대선 도와줘서 고맙다.당장 꼬라지 보는 게 역겹고 힘들지만 내년 대선을 위해 내가 감수하마.더더 설치고 다녀라.']"
33,재밌다,16,"['이 아줌마 말하는 거보면 진짜 재밌어 가끔 보면 너무 뻔뻔한 소리를 하니까 진짜 자아가 분열됐나 의심스럽기도 해', '홍준표 대선나오면 준표찡한테 투표할게요 준표가 더 재밌게 해줄듯 어짜피 누가되도 그모양 그꼴인 대한민국', '저거 실수하는 거같은데 민주당도 고발해서 조사해서 국힘에서 작정한거라고 나오면 어찌되는 거야 재밌겠네']"
34,용기,15,"['mbn 이자석들 장성철 엄청 치켜세우고윤석열 완전히 깍아내리는 방송이더만.뉴스와이더 사회자놈. 야 공정과 정의. 용기의 상징 윤석열은 국민이 지킨다. 이제 뉴스 와이더 안본다.', '최성해 전총장님 믿읍니다 조국 사태 때 문재인 민주당의 온갖 협박과 공작에도 굿굿하게 진실을 밝힌 용기에 경의를 표합니다', '윤총장이니 여기까지 왔다 문정권에 유일하게 대적한 용기 있는 사람이다 반드시 대통령이 되어야 한다응원하고 지지한다.']"
35,강하다,14,"['무조건 윤석열 윤석열 하나면 충분하다. 대한민국 새롭게 씌여지도록 국민과 하나됐다. 이제부터 국민이 강해지고 윤석열은 대한민국을 하나되게 한다. 윤석열과 함께 간다.', '장성철을 고발조치해서 책임을 물어야 하고 전달자와 작성자가 누군지 작성기관이 어딘지 내용은 사실인지 정확히 밝혀야 하고 그에 따른 강한 처벌을 받아야 한다고 본다.', '김무성유승민받겠다고 박근혜탈당 시켜 지금의 우파를 중도좌파로만든 과오가있으나 그나마 우파정신이 강하니 앞으론 대통합같은 소리말고 사상 이같은 자들만 끌고가세요']"
36,어울리다,14,"['윤석렬 아니면 이재명이 차기 대통령이 다.그럼 이준석이는 그냥 묻히는거야. 끝나는 거지.유승민이와 어울리지 마라.', '철수형은 그냥 정보통신부 장관이나 하자 잘할거 같은데 괜히 양아치들이랑 어울리면서 바람들지 말고', '윤석열이 무슨 나라의 지도자라고32.3로 1위 .선진국 대한민국에 너무어울리않는 현상이다.']"
37,이익,14,"['결국 카더라통신이었네? 민주당 의원들 그렇게 라디오나 방송에 나와서 검증받아라고 하더니. 하여튼 내로남불당이네어떻게든 흠짓내고 음해해서 반사이익을 노리는 저급한 사람들 같으니 라고', '저런 잡것들이 판치니까 세상이 혼탁한거다.지위 고하를 막론하고 남에게 피해를 줄 행동은 심사숙고를 해야 하지. 입에서 나오는 대로 자기 이익만 쫒아서 말하면 개돼지만도 못하지.', '21세기 이순신. 윤석열이 분명함. 오만 놈들이 자기 이익 챙기려고 공격 중인. 이순신도 처가 덕에 좀 풀렸고. 처가가 힘들게 하긴 했음. 당시 사회가 여비가 심해서 묻혔을 뿐']"
38,흥행,13,"['둘이 붙여서 경선 레이스 시작하면 나쁠 게 뭐냐? 흥행을 더해서 최종 후보가 야권 지지층을 모두 흡수할 수만 있다면 된다. 누가 되든 민주당만 잡으면 능사다.', '애네들은 지들이 퍼트리고 흥행시키고 제껴놓고는 남보고 책임지라네 웃겨 윤석열 제껴서 젤 이득본게 누군데 유승민이잖아 이준석 대부 유승민', '불법 사찰은 잘 모르겠고 쥴리의 일대기를 영화로 만들자. 흥행 대박 여론조사도 일등이니']"
39,날뛰다,13,"['맨날 그놈의 촛불타령 밖에 할 게 없지?넌 윤석열 지지율만 높혀준 1등 공신이잖아.네가 날뛸수록 정권교체는 확실하다.깜빵 갈 준비하고 있거라. 니들이 죽고 못사는 조국이랑', '이제 와서 x파일 의미가 없는 게 그런 흠있는 사람을 검찰총장 뽑은 이정권부터가 문제라는 건데 피아식별못하고 날뛰는 모양새 보니깐 겁이 좀 나나봐?', '민주당 넘들아 계속 날뛰어주세요. 니들이 날뛰어줄 수록 내년 대선 지선 에서 너네당이 압도적으로 패배할 것 이야']"
40,품격,13,"['ㅣ준석 가장 원칙선에서 또박 또박 어떻게 저렇게 사안마다 잘 하는지 귀엽기도 하고 놀랍다. 낡고 잔머리 굴려가며 하는 기존 인들과 훨 낳고 고 품격이게 잘 하고 있어 좋구려', '말조심은 좀 해줬으면 좋겠다. 제발 품격 좀 지켰으면. 정의롭게 사신 것은 아는데 그것의 보상으로 점치한다면 운동권이랑 다를거 없음.', '그동안 자신을 돌아봤다 고 했는데 좀 지켜보자 변했는지 언행의 품격을 지켜주시길. 또 막말로 당 무너지게 하지 말고.']"
41,영웅,13,"['난 윤석열이가 영웅이건 쓰레기건 관심없다. 영웅이면 더 좋겠지만.아니래도 좋다. 죄진 이번 정권 놈들.다 감방 처 넣으면 그걸로 통 뽑을거다. 내 생각이니 태클걸지마 대깨들아', '박근혜든 문재인이든 아무리최고 권력자라도 국민들에게 잘못하면 용서하지 않았던영웅이신 윤석열님이제 국민을 위해 직접 나서셔야할 때가 됐습니다.멀리보고 크게 생각히십시요', '추미애와 조국이 국정농단의 개짓거리를 하는 바람에 윤석열총장이 국민들의 영웅이 된거다. 추미애는 더 이상 나대지말고 집구석에 처박혀 있길 충고한다.']"
42,괜찮다,12,"['판사 뒷조사는 괜찮고 내 뒷조사는 불법이라고?머리에 든 게 없으니 직접 나서지도 못하고 불러주는 대로 써주는 기레기들도 짜증내니 답답할 것이다.', '인간아편들걸 편 들어라 뭐 조국은 잘못해서 70군데 넘게 압색하고 윤석열은 아무 이상 없으니 틀리다며 괜찮다 고 뭐이런 개떡같은', '저번 대선 때 홍준표 뽑았었는데 이번 대선에는 야당 쪽에 괜찮은 사람들이 몇 있어서 못 뽑아드림.']"
43,고르다,12,"['뭉가는 윤석렬이 결함이 많은데도 검찰총장으로 임명했다는 얘기이고 눈깔이 삐어 이상한 작자들만 골라 장차관으로 임명했으므로 탄핵후 구속수사 대상입니다.', '골라서 자기와 의견이 다르면 깔아 뭉게는 것이 땅보다 높은 사람을 추구하는 분의 사상이고 목표인가요?', '윗쪽 자리를 원한다면 여자를 크게는 말썽없을 사람으로 골랐어야지.ㅜㅜ.아무래도 발목 잡힐듯.']"
44,대가,11,"['지레 겁먹고 얼른 불어버리네 공작정치의 대가들이 오리발 내밀다가 덤탱이 뒤집어쓸거 같으니 미리 자수해서 광명찾으려나 여하튼 더듬어만진당과 대깨문들 김대업의 후손들 답구나', '조작의 대가들의 집단은 시종일 거짓 조작으로 일관 하는 모습 ㅡ국민은 신물난다.', '역시 무상연애의 대가 이재명 잡는건 김부선이네']"
45,갖추다,11,"['지금 한국의 정계에 대한민국의 정체성과 대통령 후보의 정체성이 일치하고 국가비전 경험 인맥을 갖춘 후보는 홍준표 밖에 없다', '용도폐기된 인물의 복당. 제발 입은 닫고 내부총질은 그만. 품격을 갖추기를. 4년 전에 표찍어준 사람의 충고입니다.', '대통령조건군대는 갔다와야죠자식은 키워 봐야지기본을 갖추지 못하사람이 대권잡으면 나라 진짜 망한다']"
46,자질,10,"['대한민국 대통령을 자질능력검증멊이 말초신경적 인기투표로 정할 수는 없다봅니다 그 결과가 얼마나 참담했는지는 이명박근혜를 통해서 이미 증명되었다고 봅니다', '민주당은 청문회에서는 후보자 자질을 검증하라고 큰 소리 하더니 윤석열은 아내 검증 하라고? 이것도 내로남불이냐?', '송영길 2004년 386의원들과 베트남성접대 2004년도에 엄청 큰사건이였는데.당신은 국회의원자질이 없습니다.']"
47,높이다,10,"['천하의 윤총장이 이깟일갖고 입당한다면 무지 쑥스럽죠. 이번 일은 윤총장이 해결해서 능력을 보여주시고 입지를 높이는 게 순리일듯. 그다음에 버스에 타셔도 안늦으니', '역시 김부선씨가 이재명빠들의 조선일보 구독율을 높이고 있습니다 오늘 재명빠들 총출동해서 부들부들하고들 있네', '웬 듣보잡? 누구셔? 아직 얻어 처먹을게 있을까시퍼? 그냥 자빠저 있지? 시각적으로 불쾌지수 높이지말고']"
