from,to,depth,documents
"x-file
in news",검찰,1,"['정치의 사법화로 결국 국회 검찰 둘다 폭망할껏임 검찰은 법세련과 언론의 비호 국개300명은 고발로 인한 피의자 참 웃기는 세상이야 그래서 검찰이 정치화되서 그런겨', '어찌되었던 수많은 사건에 개입하고 조작했던 과거 검찰들. 이를 반성없던 검찰과 그 수장들이 더 강력한 검찰공화국을 만들까 두렵다.', '검찰출신이 무슨 정치를 한다 고 대통령을 한다고 나서냐.걱정스럽다.검찰 졸업하고 몇년은 정치감각을 익힌후 나서도 늦지 않건만 여론에 도취되어 밀려나가는 모양새네.매우 걱정된다']"
윤석열,검증,2,"['미리미리 준비 윤석열 입당시 대응자료는 윤석열 검찰총장 후보시절 국민은힘한나라당 의원분 국회 인사청문회 자료 취합하여 내용 1차 확인후 동 내용 재 검증 및 대응 방안 준비', '윤석열은 검증 받는 것보다 파일 작성자 찾는 공세로 난국을 돌파하려 할 것이다. 검증을 이런 꼼수로 넘으면 결국 이명박 시즌2가 될 것이다.', '홍준표 검증된이력서 ok 나라살리는 대선공약 홍준표가 무섭지 좌파 윤석열은 떨고있다 그런데 듣보잡 윤석열을 잘 모름ㅡ.ㅡ']"
윤석열,후보,2,"['허위사실 유포할수록 윤석열인기가 떨어지는 게 아니라 유포자측 상대당이 저급해보인다 추미애가 윤석열을 총장 쫓아내려다 대선후보만들고 x파일 유포자가 대선후보 인기 올려주네', '미리미리 준비 윤석열 입당시 대응자료는 윤석열 검찰총장 후보시절 국민은힘한나라당 의원분 국회 인사청문회 자료 취합하여 내용 1차 확인후 동 내용 재 검증 및 대응 방안 준비', '너무 멋지다 윤석열이 야권에 대권 후보지만 대통령에 한발 더 나아갔고 더 많은 국민들이 윤석열이를 환호하고 공정과 상식이 통하는 살만한 세상을 생각한다']"
윤석열,홍준표,2,"['대선준빜 유승민은 당대표 빽에 기대지 말고 홍준표부터 꺽고 윤석열에게 도전장 내밀어라. 말빨은 홍준표도 만만치 않짘 우 홍준표 좌 추미애', '홍준표가 하는 말의 내용에는 공감했었는데. 들어오자 마자 유력 주자를 저렇게 씹어대니. 혹여 윤석열 대망론이 물 건너 가더라도 홍준표는 지지할 생각이 들지 않는다.', '홍준표 검증된이력서 ok 나라살리는 대선공약 홍준표가 무섭지 좌파 윤석열은 떨고있다 그런데 듣보잡 윤석열을 잘 모름ㅡ.ㅡ']"
윤석열,정권,2,"['박근혜 정권시절 사람정권에 충성을 거부하자 윤석열을 내쳤던 때 그 사람 측에서 윤석열을 사찰했던 때의 정보로 만든 서류라는 소문도 돌고 있다', 'x파일로 윤석열을 없앨려고 벼루는 것 같은데 윤석열이 외계인이 여도 너희들 안 뽑고 윤석열 뽑을거야. 내로남불 아마추어 정권 지겹다.', '윤석열전총장한테 앞으로 김대업사건이 줄줄이터질텐대 무슨사걸이터진들 대깨문정부가 정권잡는 것보다는 2정도라두마음이놓인다 내년 차후대통령은 윤석열총장이다']"
국민,공작,2,"['이런 방송이 범죄 아닌가 대한민국 법과 국민을 대놓고 우롱하고 볂명하고 정치공작하는 방송은 이제 퇴출이 되어야 되는 21세기형 범죄 여론몰이 는 이제 국민이 단죄해야 합니다.', '국힘 내부와 좌파들이 합작한 공작정치 수작 떨어도 국민이 판단한다 지금까지 당신들이 한짓을 다 알고 있다 윤총장은 꼭 대권 잡아서 공작정치자들을 개작두로 두들겨라', '정치공작에 휘둘리지 말고 침착하게 대응해라. 국민은 이런 정치공작에 염증을 느낀다. 윤석열 걱정마라 지지는 계속한다. 대통령 당선 하는 날까지']"
국민,대한민국,2,"['무조건 윤석열 윤석열 하나면 충분하다. 대한민국 새롭게 씌여지도록 국민과 하나됐다. 이제부터 국민이 강해지고 윤석열은 대한민국을 하나되게 한다. 윤석열과 함께 간다.', '이런 방송이 범죄 아닌가 대한민국 법과 국민을 대놓고 우롱하고 볂명하고 정치공작하는 방송은 이제 퇴출이 되어야 되는 21세기형 범죄 여론몰이 는 이제 국민이 단죄해야 합니다.', '대한민국은 판사검사면 지 머대로 성질부리면서 언론플레이하면 대권 지지율 높아지는 나라구나 역시 대한민국 국민 절반 이상이 검찰주의자인 나라']"
대통령,이재명,2,"['음주운전포함 전과 4범이 대통령되면 대한민국은 세계적 조롱거리입니다.절대 대통령불가합니다. 어디 인물이 없어 악질범죄자를 대통령시킵니까? 쪽팔립니다.뻔뻔한 놈 이재명.', '아무리 윤총장이 장모사건으로 복잡하다 고 해도 이재명 보다 복잡하겠냐 고 윤석열총장은 이재명과는 대결에서 상대가 안 된다 차기 대통령은 윤석열로 가즈아', '이재명 대통령 후보는 안 된다 여배우 스캔달 해결해도 나오면 안 된다 일국의 대통령 될사람이 잡아띠고 있으니 나라의망신이다']"
대통령,윤석렬,2,"['윤석렬이 무섭긴 무서운가보다. 국민들은 아무말 없이 기다리고 있다 니들끼리 시끄럽게 바람잡아도 국민들은 안다. 하나만 보인다 윤석렬이 대통령되면 두려운 사람들이 엄청나게 많구나', '가령 설사 윤석렬의 처가 화류계 출신이자 치자면. 이혼해서 버리면 대통령감 될수 있나? 가령 설사 내 장인이 공산당이었다 치자면. 내 처를 버리면 계속 대통령 할 수 있는 가?', '윤석렬은 신의 자식인가? 왜 윤석렬의혹만 나오면 방어를 못해줘서 모두 안달이냐? 한국가의 대통령 후보다. 당연히 정확히 검증해야지 않나? 본인과 가족 당연히 해야지.']"
대통령,조국,2,"['조국이 대통령 되면 공산당 사회주의 통일이된다?식 예언가들 .그래서 대통령 되면안 된다 식저런것들이 조작질한놈들이 조작질했다 물타기식 범죄자들 친일먜국 구데타 잔당 잊어선 안 된다', '대통령이 누가되도좋다 더불당만아니면 만사 오케이 땡큐다 특히 법무장관출신 조국 추미애 현장관 이인간들보다 헐신 공정하게 잘 할 것 같다 정권 꼭 바꿔 이 인간들 감방 보내길바란다', '그렇게 문제있는 윤석열을 중앙지검장.검찰총장에 임명한조국하고 문재인을 직무유기로 구속해야 한다.윤석열이 대통령이 되면 문통은 양산 사저가 아니 국립호텔 1인실에 들어가야 한다.']"
대통령,인간,2,"['대통령이 임명해서 검찰총장까지 한 인간이. 배은망덕하게 반대당. 대통령 후보로 나온단다. 이런 호로 인간이. 대통령 되면 나라꼴 참 볼만하겠다. 제발 대통령 돼라.', '대통령이 누가되도좋다 더불당만아니면 만사 오케이 땡큐다 특히 법무장관출신 조국 추미애 현장관 이인간들보다 헐신 공정하게 잘 할 것 같다 정권 꼭 바꿔 이 인간들 감방 보내길바란다', '김부선씨 . 재명대통령되면 바로 쥐도새도모르게 지구를 떠날것 같은데 저지해야학니다.파렴치범 을 대통령으로? 재인이보다 더 독한 인물인데 국민은 알고 있다 .저런인간 안찍어준다.']"
파일,내용,2,"['더듬당것들아 x파일을 본자들은 있는데 왜 내용을 안밣히냐?그 내용을 다까고 검증해보라고 윽박질러야지 검찰에 고발하거나 해야 할 텐데 꼭꼭 숨겨놓고 이게 뭐하는짓들이냐?있긴한거냐?', '파일 내용 철저히 검증하고 파일 수집과정이 불법 사찰인지도 철저히 검증하자둘자 철저히 하자. 김학의 사건처럼 절차적 문제로 본질을 덮지 말자국민들이 이 모두를 지켜보고 있다.', '가능성? 파일을 읽고도 무슨 내용인지 파악이 안 되면 파일을 공개하란 말이다. 국민들이 더 똑똑하다. 표는 국민들이 주는데 왜 너희 소수가 그걸 판단할려고 해.']"
파일,장성철,2,"['애초에 x파일이 아니라니깐? 왜 선동질을 하는 거지? 일개 유튜브 방송 대본이 x파일이냐? x파일은 따로 있잖아. 장성철이 갖고 있던거', 'x파일은 장성철이가 민주당에 낚인것이다. 장성철이 차분하고 똑똑해 보였는데 민주당이 설치한 덫에 걸리고 말았는지 안스럽다', '장성철 너는 앞으로 정치평론가라고 하지 마라. 니가 평론가냐?? 스브스 인터뷰 끝나면 파일 삭제한다고? 장난치냐?? 정치평론가가 니가 쓴 글로 어떤 일이 벌어질지 모른다 고??']"
파일,공개,2,"['x파일이 뭔지 공개를 하고 해명을 하라던가 있기는 한것이냐? 공개하지 않고 자꾸 x파일 얘기하는 건 윤총장 깍아내리기 위한 모함으로 봐께 안보인다', '두리뭉실 공개못할 x 파일 공작정치로.주춤해도 10 이상 차이나는건.왜 일까?많은 국민들 정권 바꾸어야 한다 라는 증거 아닌가?이제 더 오른다추애미가 진정 x 맨 x파일 이거든', '가능성? 파일을 읽고도 무슨 내용인지 파악이 안 되면 파일을 공개하란 말이다. 국민들이 더 똑똑하다. 표는 국민들이 주는데 왜 너희 소수가 그걸 판단할려고 해.']"
파일,송영길,2,"['민주당에서는 국힘이 윤석열 x파일 만든거라고 하던데 ? 그럼 x파일 차곡차곡 쌓아놓고 있다는 송영길이는 사실상 국힘 스파이인가 ? 이거 서로서로 폭탄돌리는 것도 아니고 뭐이래 ?', '송영길은 아무생각없이 예전에 윤석렬파일차곡차곡 모으고 있다 고 했다.송영길을 먼저 조사해라지금의정부와 여당을 제대로 된 국민이라면 누가믿겠냐?', '윤석열 x파일을 처음으로 공개적으로 언론에서 떠든게 민주당 당대표 송영길이다 한 달 전쯤이었지 이것만봐도 문재앙 민주당 정권이 불법 사찰을 통해서 정치공작을 벌였다는 게 들어난다']"
정치,모르다,2,"['장성철 너는 앞으로 정치평론가라고 하지 마라. 니가 평론가냐?? 스브스 인터뷰 끝나면 파일 삭제한다고? 장난치냐?? 정치평론가가 니가 쓴 글로 어떤 일이 벌어질지 모른다 고??', '장성철 이사람 나오면 무조건 채널 돌림. 정치평론가라는 사람이 자신이 하게 될 일이 어떤 파장을 일으킬지 안건지 모르는 건지. 평론가로서 말 들을 가치가 없어서 다른 방송 봄.', '니들이 만들었다 면서 문재인이는 몰라서 총장자리 줬냐? 어주 더러운 정치 경인선 타야 볼수 있는 저급한정치']"
정치,사찰,2,"['윤석열 x파일을 처음으로 공개적으로 언론에서 떠든게 민주당 당대표 송영길이다 한 달 전쯤이었지 이것만봐도 문재앙 민주당 정권이 불법 사찰을 통해서 정치공작을 벌였다는 게 들어난다', '박정희 전두환의 쿠데타 군부독재정치에 이어 검찰공화국이 태동할까?온갖 조작질에 불법 사찰에 무고한 국민과 생명을 짓누른 개검들의 난이 태동하는 건가?', '괴문서 집권당 개입했으면 불법 사찰이다 더 이상 속지 않음 비겁한 정치 흔들리지 않는다 괴문서 유포자 수사해 강한 처벌 법치흔드는 인간 감옥으로 가']"
정치,검사,2,"['응원합니다. 검사들이 국민보다 청외대보다 높다고 자만하는 가운데 일개검사가 퇴직후 바로 정치로? ㅠ 참 잘못된 사고방식입니다. 공무원 본분 안 잊도록 이들을 참교육시켜야 합니다', '혈연 지연 없는 사회 만들자고 그렇게 노력했는데 정치검사가 나와서 파평윤씨 세도정치를 하려고 하네. 친일정당 대선후보가 독립운동가 기념관에서 출정식 이라', '정치검사로 의심 받던 사람이 극구 아니라고 부인했는데 결국 본인 입으로 실토하는격. 그래서 이분 정치철학이 뭐임? 설마 급조하고 있는 건 아니겠지요?']"
정치,수사,2,"['x파일을 준다고 해도 안본 사람이 거짓인지공작정치인진 어케 알지 전직 총장 관련 수사인데 검찰이 수사하면 공정하겠냐 이래서 전직 총장이 정치로 직행하면 안 되는겨', '당연히고소해야지 사실무근이라며 그래서 강력하게 수사받고진실이면처벌받고아니면 공작정치한놈들 영원히빛못보게해야지 만약 고소안하면 국민들은 윤서열이 거짓말한거다두고보겠다', '쥴리 장모의혹을 떠나서 평생 검찰청에서 수사기소하다가 퇴직하자마자 대통령을 한다 고?정치 경제국방외교에 아무 경험도 없는 자가 국가를 통치한다니 이건 미친짓이다.']"
민주당,문재인,2,"['국힘당 전두환 노태우 박근혜 이명박 감방 민주당 김영삼 김대중 노무현 문재인 역사적위인 그냥 구김당은 해체해라 석열아 너도 닥년처럼 대통령돼도 감방예약이다 비선장모가 눈에 보인다', '검찰개혁을 못해서 부동산이 올라갓나? 문재인 정부와 민주당의 정책과 악법때문에 올라갓잔아.원인도 파악못하는데 해결책이 나오나?윤석열 대통령 만들어주고 아들문제로 감옥에 가자', '문재인정권과 더불어민주당이 불법 사찰해서 만든 파일이라고 하는데 파일내용보다 문재인정권이 불법 사찰을 자행했다는 것이 더 큰 문재다']"
민주당,대표,2,"['송영길 민주당 대표로서 저열한 엑스파일 정치공세에 고발당하니 발 빼려는 수작은 내로남불 타성에 젖은 구시대 정치다. 민주당 대표로서 책임져라.', '윤석열 x파일을 처음으로 공개적으로 언론에서 떠든게 민주당 당대표 송영길이다 한 달 전쯤이었지 이것만봐도 문재앙 민주당 정권이 불법 사찰을 통해서 정치공작을 벌였다는 게 들어난다', '윤석열 파일이 착착 쌓이고 있다 송영길이가 말했는데 이제 와서 민주당에는 윤석열 x파일이 없다고 오리발이네. 그럼 송영길이는 민주당 대표가 아닌가?']"
대선,출마,2,"['멍청한건지 순수한 지는 모르겄다만 내년 대선은 이재명이 되겄다 하는꼬라지 보니 지들이 흘리고 지들끼리 계파투쟁하면서 송영길은 왜? 어찌나구린지 대선 출마 선언도 못하는 쪼다주제에', '추미애씨 제발 민주당 후보로 본선에 나오세요.지지난 대선 때 이 정희가 아른거리네박근혜 당신 낙선시키려 출마했다고 제발 출마해라 제2의 이정희추미애 화이팅', '대선 출마 영장 심사을 받았냐 영장심사 통과하고 .준석이 말대로 대통령 자격 시험 99점 으로 합격해야 한다 .아누나 대통령출마하면 .아베도되냐']"
총장,임명,2,"['뭉가는 윤석렬이 결함이 많은데도 검찰총장으로 임명했다는 얘기이고 눈깔이 삐어 이상한 작자들만 골라 장차관으로 임명했으므로 탄핵후 구속수사 대상입니다.', '이미 총장 임명시 당시 야당에서 공격할때 알아봤을텐데 하자 있었다면 하자있는 사람을 임명한 지금의 청와대도 책임져야 할 문제다', '그렇게 문제있는 윤석열을 중앙지검장.검찰총장에 임명한조국하고 문재인을 직무유기로 구속해야 한다.윤석열이 대통령이 되면 문통은 양산 사저가 아니 국립호텔 1인실에 들어가야 한다.']"
총장,지지,2,"['검찰총장보다 법무장관이 문제가 더 많았다는 건 천지가 다 아는 사실. 대선에 후보로라도 참여하게 되니 눈물 나도록 고맙고 윤석열 전 총장의 지지도가 이제부터 또 높아지게 됬다.', '정말 이해가 안 되고 궁금한데 윤석렬 지지하는 사람들은 x 파일 내용이 사실이라도 지지하는 건가? 난 이 사람이 어떻게 검찰총장이 됐는지도 신기하고 의아스럽다', '추측성 찌라시로 흠집내려는 듯. 흠집이 나도 윤전총장 지지는 변함 없을 것 같다. 이따위 거짓 선동질에 문재인 정권과 민주당 지지하는 일은 없을듯 하다.']"
총장,여당,2,"['검찰총장 할때도 여당만 수사하더만 내려와서도 여당만 잡겠다는 거지.최후가 어떨지 한번 봅시다', '여당은 제발 검증소리만 하지 말고 결과를 보여라.몇 년째 검증이냐? 검증해서 총장 임명한거 아니냐?', '석열이가 총장시절이 그립겠다사실 상 대통령보다 높은 자리였는데 대통령도 쫄고 여당도 쫄고 그랬는데']"
총장,야당,2,"['검찰 총장 청문회 때 야당이 문제제기할 땐 아무 운제 안된다 고 팔아대더니 지네편 안들어 준다고 그건으로 이리떼 처럼 달려들어 물어 뜯는 것이 바로 내로남불이다 요놈들아', '그런데 야당은 국민지지율 모르나 윤총장 1년넘게 30대다 한마디로 지지율 꽝이다 민주당빼고 국민의힘당빼고 그럼 몇프로 윤구걸하다가는 대선구경도 못하구 ko패', '야권 주자들 합쳐도 40프로가 안 되네.이제 야당단합 후보로 뭉쳐라 쓰잘데기 없이 욕심부리지 말고 윤총장님을 중심으로 똘똘 뭉쳐서 정권교체 이룩하자']"
나라,정의,2,"['공정한 나라 정의가 바로서는 나라 구 시대적 발상 갖은것들 모조리 퇴출 독재주의적 이념자 법치훼손자 모조리 쓰레기 하치장', '저치들이야 법을 지킨다는 게 있을 수 없는 파렴치들이 자나요 정의없고 불공정 부도덕의 상징인 현정부의 몰염치에 이젼 안석지요. 이젠 정상이 정상 인 나라에서 살고픕니다', '장난질잘하는좌빨벌레들은송영길정청래김종민김남국김어준등등의설레발레로이 나라사희질서를혼탁케한는죄를물어완전이우리 사희에서 격리시키는 것이 정의를 세우는 길이다']"
나라,공정,2,"['공정한 나라 정의가 바로서는 나라 구 시대적 발상 갖은것들 모조리 퇴출 독재주의적 이념자 법치훼손자 모조리 쓰레기 하치장', '윤석열 화이팅 하세요 이나라의 대통이 되어서 공정과 정의 상식이 통하는 나라로 만들어 주세요화이팅', '너나 잘하세요엄마 찬스 그게 공정이 아닌 불공정거짓말 하는 인간들과 그걸 반성하지 않고 내로남불 하는 인간들 나라일 하면 안 됩니다']"
나라,좌파,2,"['나라를 바로 잡아야 할 이때 장성철같은 문좌파와 손잡고 어준이같은 공작방송 다니면서 확인되지 않은 사실을 유포하는 인간들은 사회에서 매장시켜 다시는 이런짓 못하도록 법 만들자.', '이회창 아들 병역 비리 나경원 1억원 피부과 오세훈 생태탕 이준석 페레가모 등 등 좌파의 머리속엔 온통 흑색선전과 선동밖에 없구나. 나라가 망해간다.', '남 약점잡아 이익취할줄 밖에 모르는 이 시대의 썩어빠진 운동권 좌파들은 더 이상 이 나라를 유린하지 못하도록 철저하게 싹을 잘라야 한다.']"
나라,장모,2,"['윤석열 장모가 나라를 무너뜨렸나? 나라의 경제 국방 미세먼지 치안 코로나 모두를 무너뜨린건 바로 너 문재인 이야', '이런 사람이 대통령 후보라니 나라망했네부인과 장모가 어떤 사람인지 알면 절대 지지하지 않을 것이다 그런 가족을 건들면 가만두지 않겠다는 사람이다', '와이프랑 장모 하나도 관리 못하고 그들 손에 휘둘리면서 무슨 나라를 대표하겠다 고. 가만히 있으면 반이라도 가지 적당히 해라 진짜']"
검찰,개혁,2,"['이젠 당신의 시대검찰개혁 막고 민주당 개혁에 잿가루 뿌리고 국민에게 관심없고 오직 검찰을 위해 일하는데 무슨 대권 도전?그냥 찌그러져 있는 게 개망신 피할 수 있음', '검찰개혁이 뭔 민생 문제야 서민들이 검찰 만날일이 뭐가 있다 고 민생 문제 해결하려면 경찰개혁이나해 요즘 경찰들보면 한숨 안나오냐??????', '무리하게 적폐수사해서 많은 사람이 자살할 때 이 인간이 검찰개혁을 한마디라도 했으면 믿겠는데 그 때는 검찰이 잘한다고 한 인간들']"
검찰,출신,2,"['검찰출신이 무슨 정치를 한다 고 대통령을 한다고 나서냐.걱정스럽다.검찰 졸업하고 몇년은 정치감각을 익힌후 나서도 늦지 않건만 여론에 도취되어 밀려나가는 모양새네.매우 걱정된다', '법무부 장관출신은 대통령 출마하면서 검찰총장 풀신은 출마하면 왜 안되는데. 법무부 장관출신도 중립을 지켜야 하는 것 아닙니까? 우끼고 있는 추미애', '검찰출신 국회의원 대통령 장관 뭐 이런 거 못하게 법으로 막자.검찰 조직은 진짜 예전 떡검 개검 선배들때문에 신입검사들 불쌍함']"
