,neg_words,count,documents
10,손해,38,"['윤십원n토론좀한번시켜보자n볼만하겠다.nn윤십원n컴활자격증도따야겠네.nnn윤도리도리를n국민의짐에서 받아준대?n nn국민의짐너무n손해보는장사.n국민의짐이미지.n더.망하겠다.', '징벌적손해배상죄를최강욱의원님이발의한 걸로입법해야 한다 고러더의김인수변호사님이자세히 설명하셨어요민주당 정신차리고 최강욱법안을 입법하세요 언론개혁을 빨리하십시요', '독재정권안봐도알겠다n일본으로 가거라n공정같은 소리하네n민주주의파괴자들물러가라n정치검찰일뿐입니다 검찰개혁반드시 이룹시다징벌적손해배상입법통과꼭이뤄져야 합니다']"
11,부정,36,"['보수들은 무지빨고있음다수결원칙도부정하는 대권 후보나왔음에도 그런 건언급도없음심지어천안함모자쓰고나왔다 고 정작천안함유공자예우를해준건문재인 정부 인디정작천안함이용하는 소위보수들', '심리학자한테물어보고 싶다 조선일보의일러스트사용이 유를 혹시보는 이들의 무의식에문통조국의 부정적인 상이 심어지는 건 아닌지 그런 걸노리고 계속 이런짓을 하고 있는 건 아닌지', '참한심합니다n저들이망신당했다고 생각하는 줄아시네n틀리던맞던던지고 보는 거고그걸로n부정적인 이미지만심어주면된다고 생각하는 인간들입니다n저들에게팩트는 중요하지 않아요']"
12,떨어지다,34,"['나는한걸음 더나가윤도리는 중간에 떨어져 나가대선에서 신당으로 나온다.그래서 어쩔 수 없이더민당이어 부지리.대선먹고총선서대패.의그림을 그려본다.이재명은임기중대통령중임제로 개헌간다', '생각해보니 자꾸민주당을욕하게 되네.n진보유튜버들도 그렇고나도 그렇고n수박들이 원하는 게 그거같은데.지지자들이 민주당욕하고떨어져 나가는 거n일점사합시다.점사.콕찝어서죽입시다.', '윤십원오늘별명이 하나또?윤도리도리?손님들이 오늘도리도리보면서궁시렁궁시렁한심하다 혼자 대통령하고 시민은장모와건희와.제가mbc로채널돌렸음저런거보면수준떨어지니까 이거나 보세요.']"
13,부끄럽다,33,"['도둑늠도양심이n있어 일말의버릇이n나와변장해도발켜젔을때얼마나부끄럽고낮뜨거울까n하기야면도질한n양심으로뭣을못해n천하내세상은저멀n리철문열어놓고n기다린곳이야.예약기간에n입실하시길', '본인은 얼마나높은 청렴함과바른 인식을 가지고 사는 지정말 궁금했어요.평생을자숙하며 다시는 나오지말기를 바랍니다.부끄러운줄은아시겠죠?', '닥그네가9수했어도윤십원보단덜무식할것 같습니다.부끄러웠습니다.몰라도 너무아는게없네요ㅠ정권재창출만이해답입니다 황희두님언제나응원합니다']"
14,죽이다,32,"['어렷을때.아이들과놀다가잘못했을 때.n미안해하면.왈야사람죽여놓고미안해하지.말로만사과하면 다냐.?n상응하는 보상이 동반되야된다는 건 어린애들도아는거죠.', '예전부터 그런 생각이 들었음.반공빨갱이라는 말로 마음에 안드는 사람을 죽였듯이.반페미라는 말로 마음에 안드는 사람죽일거라고.n그런데 그렇게 되었음.', '평생을 자기 분야에서 자기 자신과자기인맥에만관심 있고타인을 죽이는 것에만익숙했던 사람이넓은시각으로 세상을 보지 못하니다른 분야는초딩수준이당연']"
15,거짓,30,"['거짓하고핑계되고비존도없고철학도안보이고 출발하면서 현 정부 평하고 편파수사에 부족해서감싸고헛소리에뻥그만하시고관심도 없는 새로운 정치인땡이지요', '안혜리라는돈벌이n징벌적손해배상제로왜곡조작거짓보도한안혜리에게죗값을물어야n한다 조중동폐간기레기아웃n우파삼촌이란 이자도법적 책임을 물어야 한다', '표현의 자유는 사실을 기반으로 해야 한다.n거짓말도자유라고 한다면 그이후는생각하기도무섭다.본인들은 그거짓에자유로울것 같은가?']"
16,무섭다,29,"['오늘윤석열을보니 어떻게든막아야 합니다.그속내를 보니대통령되면민주당다파멸시키겠다는 거네요n생각만해도무섭습니다n우리 민주당똘똘 뭉쳐야합니다', '표현의 자유는 사실을 기반으로 해야 한다.n거짓말도자유라고 한다면 그이후는생각하기도무섭다.본인들은 그거짓에자유로울것 같은가?', '윤씨n줄리n하늘은안다n지금보고 있다n두렵지 않나n잠자리좋니n대통령.영부인.행복히니n천벌은무섭다n기다려라n그때까지 최후만찬해라']"
17,망신,29,"['참한심합니다n저들이망신당했다고 생각하는 줄아시네n틀리던맞던던지고 보는 거고그걸로n부정적인 이미지만심어주면된다고 생각하는 인간들입니다n저들에게팩트는 중요하지 않아요', '특보.n국민의 의무군대도안가고n친구검사의 마누라이혼하고 결혼재혼자식없고.교육도 모르고n마누라국모나라망신이다n후손들에게.n.', '횡설수설n이건정말 아니예요.나라의n망신입니다.그리고배현진은n항상맥락을정확히잡고의 기양양히헛발질을그만해주었으면 좋겠네요.부탁']"
18,아프다,28,"['이재명이세계일보기사상검찰개혁시기상조라고 하고sbs정치 기사상김경률면접관선정에 좋은 생각이라고 했다는 기사를우연히봤습니다.팩트체크좀해주세요.아.정말머리아픕니다.ㅠㅠ', '안타깝고화가 나서일도손에잘안잡혀요제발반드시저들에게천배만배부메랑이되어꼭되돌아가길간절히바랄뿐입니다 조국님가족분들힘내세요n이렇게밖에못해드려맘이아프네요ㅠㅠㅠ', '조국장관님생각하면 항상가슴이 아프네요 어떻게 도리도리로불안정증세를 보이는저런것들이 선진국10위권 내에 있는 국가의 대권 후보로 나오는 지도안타깝구']"
19,불안,26,"['짜장이외웠던 것도잊어버려서횡설수설양심에찔리는 것이 너무 많이서정서가저리도불안한가?텅텅빈것같은 대가리를 도리도리하면서 입으로는무슨 말을 하는 지본인도 모르는 것 같다.', '뭐가그리불안한지잠시도고개를가만두지못하고좌우로흔들어대는꼴이라니저런사람이 국가지도자가 되겠다고 나서다니.참고개젓는숫자만세다가정신사나워채널돌렸어요', '탐욕권모술수를숨기고 거짓말을 해야 되니n불안해서 고개초침만들어좌우로 자동으로 돌아갈때썩렬본색이드러났다n조국장관님보다몇십배털리고퇴장하기를빈다']"
20,실망,25,"['쥴리가김건희된걸능력이라며 국모로추대해주는태극기들이 실망하겠네호적에오른이름이윤씨가알고 있는 이름일테니업소가햇갈리고 이름이한획정도햇갈리는탓에사실을 모함으로 물타기하는 전전긍긍', '헐.열린 민주당토론회에진성페미는초대하고 이선옥작가님은거부했군요.너무너무실망이네요.하.남성들은 다잠재적범죄자라던남페미는초대해놓고 이선옥작가는 부르려다말고', '주씨그양반혼자고고한척할때부터 알아봤다.n그냥전형적인586꼰대그이상도아닌인물.n다른 곳도아니고열민당에서 이런 식의논란은 정말실망이네요.에휴.']"
21,악마,24,"['조국의 시간.다보았습니다n보다 가.울컥.울컥수없이했어요n얼마나.사람이.사악하면.그리할까요n인두껍쓴.악마들입니다n조국장관님.소송승소하십시요n늘.건강챙기세요사랑합니다', '성적조작이 700만이라고 요?뭐이런쓰레기같은판결이 있나요?그런데표창장가지고구속하고 징역 4년이라고 요진짜화가너무너무너무나네요반드시저악마들뭉개버려요', '윤십원꼭감방에가기를염원합니다.십원이꼭응분의댓가를 치르기를 정말 기도 합니다.윤십원그악마의집안구석도강력한 진실의빛에불타없어지기를 바랍니다.']"
22,싸우다,24,"['일본군을 상대로 총이없던동학농민군이대나무로 만든죽창으로 총든일본군을 상대로맨몸으로 나라를 지키기 위해 싸워야했던 우리조상들의그아픔을그비극을무식한9수도리도리윤석열은절대모른다', '윤봉길의사와헌법정신과는무슨상관?n뷴봉길의사가법조인도아니고 당시 한독립운동이법가지고싸운운동도 아닌데 ?n정치 를하려면말이 기본이ㅡㅡ있어야', '가짜들이득세하고 있는 가운데 가장민주당스러운n철학과의지가존경스럽습니다.n두분의거대한용들이 있으니누구든지적과싸워이기기만을']"
23,포기,24,"['조선일보와열받아피가꺼꾸로솟내이나쁜족속들어찌하리.자기들언론이길포기한짙이니볼것없다폐간이답이다 정부는눈치 보지 말고 집행하라?', '미국에서 편히사시는 것은 어떨런지요.이따위나라가나라 인지.조근의시간책을절반 정도 보다 가너무화가 나서나머지는포기했었는데', '줄리.지평선도리도리야니가박사면나는 하늘에서 내려온천사란다n부끄러움을 모르는 것은 인간이기를포기하는 것이니라']"
24,짜증,23,"['추미애씨는윤석렬씨험담을 할 수록국민들이 싫어하는 걸본인만모르는 것 같습니다.자기를 이기지도 못해서법무장관으로서 국민들에게짜증만주었던 일을 우리는 기억하고 있습니다.', '머리끝까지짜증을 불러오는각정사안들이 재판중이거나 수사 중이기 때문이다.지금 한참 전쟁중인 상황에서 백기투항하고 일단쉬자고 하는 게 이동형이다.n이미검레기', '짜증난다n도리도리언제까지봐야 하나n탈탈털어서빤스까지베껴서n도태시키다시는발못부치도록n민주당잘좀해주세요']"
25,고통,23,"['n정의는반드시승리합니다.n그렇지 않다면 인간세계의 앞날은n매우 불행할 것입니다.n그고통을 조금이라도 나눌 수 있었으면n 이글을 쓰는 것밖에n힘내십시요조국교수님가족여러분', '조국장관님가족힘내세요.응원합니다.n언젠가는 고통받은모든 걸웃음으로 받게 될겁니다.n훌륭한 가족으로 국민에게 기억되고 있습니다.', '윤씨가조국전장괸과부인과딸을그냥짓밟은정도가 아니라엄청난고통을 주었죠반드시그.이상으로 윤씨에게되돌려줄날올거라봅니다 인과응보']"
26,위조,23,"['위조라고 하는 것은원본이있어야위조란말을쓰는 거 아닌가?원본표창장이 없는데 이자체가 사건이성립되지도 않는거 아닌걸몇년을사회적 비용을 낭비하며 보내는 건지', 'n보수는흉이약간있어도봐주고소위진보는완전깨끗해야 하나요?삼는지난 시점에그과정에서도 다른심한범죄도표창장위조가4년선고한 것과 비교해도.n불평등.', '법의정의가뒤죽박죽이건사법부가그많큼썩었다는 증거살인하구증거인멸해도 3년받던데아니아무영향력없는 지방대표창상위조의혹이징역 4년형이말이 되나엉']"
27,거짓말,23,"['김양득창녕군청행정과등이죽기살기로위증하고 거짓말해서김혁규경남도지사가구속되지 않았다 고 입만 열면윤석열은지옥행이다.nn게시자권혁철01065687368', '탐욕권모술수를숨기고 거짓말을 해야 되니n불안해서 고개초침만들어좌우로 자동으로 돌아갈때썩렬본색이드러났다n조국장관님보다몇십배털리고퇴장하기를빈다', '나는한국현실을 바라보면서 실망에실망을하고 있었다 거짓말을 거짓말로진실을 진실로말할줄 아는 언론과 검찰이 없는 나라가실망스럽고한심할뿐이다']"
28,욕하다,22,"['생각해보니 자꾸민주당을욕하게 되네.n진보유튜버들도 그렇고나도 그렇고n수박들이 원하는 게 그거같은데.지지자들이 민주당욕하고떨어져 나가는 거n일점사합시다.점사.콕찝어서죽입시다.', '어떻게 저런친일발언을윤봉길의사기념관에서 할 수 있죠?n진짜저곳은친일파들도일본욕하는 곳아닌가요?n국민들은 무역전쟁에서 이겨볼라고노제팬운동인데.n아주대통령되면독도라도줄기세네요.', '종합부동산세는상위 1들이욕한다고 무서워낮추더니제난지원금에서 결국 상위 20버리네민주당은저래서국힘당2중대소리를 듣는거다 국민들그만속이고 국민의 민주당으로 합당하세요']"
29,분노,22,"['국가 지도자가 되고 싶은놈이분노에가득 찬회견이었다분노조절장애를 가지고 있다 저런놈이검찰총장이었다니아찔하다 국가를감정적으로 다스리겠다는윤짜장한심스럽다', '딱 맞는 표현이네요전광렬n태극기부대를 보는줄n알았읍니다n그리고 마음에 담아둔하소연n즉넋두리하러나와서싫것n분노의찬넉두리로끝난거지요.n도리도리도리.', '고생많으십니다.감사합니다.n깨끗해지는 그날까지.n기데기박멸.n잡아넣지 않으면계속보기싫은꼴을볼 수밖에 없단것에분노가챠오른다.']"
30,승리,21,"['n정의는반드시승리합니다.n그렇지 않다면 인간세계의 앞날은n매우 불행할 것입니다.n그고통을 조금이라도 나눌 수 있었으면n 이글을 쓰는 것밖에n힘내십시요조국교수님가족여러분', '이번 대선을기만적신자유주의vs민주진보진영의 대결로 본다면소위중도확장론따위로영혼없는갈지자 행보를 하는 대선후보들은 가망없음.확고한 비전이 있는 자만이승리합니다', '참쓰레기들살기 좋은 세상이다 n그럼에도 정의는꼭승리하리라믿어의심치 않습니다.조국장관님존경하고 끝까지 함께 합니다. n오늘도황희두님고마워요']"
31,부족,21,"['거짓하고핑계되고비존도없고철학도안보이고 출발하면서 현 정부 평하고 편파수사에 부족해서감싸고헛소리에뻥그만하시고관심도 없는 새로운 정치인땡이지요', '구밀복검.그모든 지독한사자성어를갖다대도윤썩열에게는 부족하다.인간이 최소한의 사인의예지가지중에 하나는 가지고 살아야 되지 않겠는가.', '청년들이 박성민을욕하는 것은젠더교육부족이다 더욱이성평등교육을행하라포털개혁을 통해 일베사이트를 폐쇄하라']"
32,어렵다,20,"['홍남기는ㅡ제2의윤석열이다ㅡn민주당.지지율올라갈n건마다.항상테클걸며적극방해작업한다ㅡn지켜볼때.홍남기엔어려운국민따위.대통령따위.존재하지 않는다.n그는퇴임 후국민짐에분명직행할 것이다ㅡ', '이동형작가님은정말최고 최고n똑똑해잼있어섹쉬해정시렵지n어려운 사람에게 인정도 있고n지n정말버릴데가없는 우리이작가님n건강정말정말 잘지키셔야하는n우리의보물보물입니다', '정상적인 일상을 하고밥을 먹고커피를 마시는n내가밉다.조국장관님가족을 위해 기도만드리고 있습니다.검찰개혁이 이렇게 어렵다니.n너무죄송합니다.']"
33,바보,20,"['줄리와 장모윤석열가족의 비리부터 말하고 정부를탓해야지어마어마한 자기가족의 비리는덮어질 것 같은가자기양심을속이고 어떻게 대통령희보로 나오는 건 아주생각이 없는바보같은짓이다', '여러분들멍청이들아대통령의뜻이지 그게홍남기의고집?차마대통령에겐욕을못하지?바보들.이모든 게문재인의 마음이요이재명의뜻대로될까봐그런 거지.', '멧돼지는 구속당할겨n절대마음먹은것절대 안됨n국민들이 바보는아닌 이상양아치를청아대가n갈곳은아니다n멧돼지를 때려잡아라']"
34,안타깝다,20,"['조국장관님가족들을 생각하면 안타깝고 가슴 아픔니다 이지경으로 조국일가를 몰아가네요이러고도윤짜장대통령나온다 고 요?국민들을 쉽게 보고언감생심?개꿈깨라썩열아', '김엄마는 정상근기자가말하는 거랑완전다른 관점인듯요nn그리고점점개인적감정의 관점이 들어가는말투와비꼼에그동안 쌓여왓던신뢰가 무너져가는 기분에좀안타깝습니다', '안타깝고화가 나서일도손에잘안잡혀요제발반드시저들에게천배만배부메랑이되어꼭되돌아가길간절히바랄뿐입니다 조국님가족분들힘내세요n이렇게밖에못해드려맘이아프네요ㅠㅠㅠ']"
35,의심,20,"['추장관님은아까그분의 전생의애인이 아니라n나그때댓글놓쳤는데n내피가섞인우리언니였다 한치의 오차도없이n정치권력아니고한치의의심도 없이 진심나라위하는 우리언니n내언니다ㅠ슬프고미얀해요', '작은 것부터 국민이 체감할 수 있는 일을 하겠다는 우리이재명지사님말씀을경기도민으로써믿어의심치 않습니다.n지사님과 함께 한 시간감사하고 행복했어요 n지사님', '참쓰레기들살기 좋은 세상이다 n그럼에도 정의는꼭승리하리라믿어의심치 않습니다.조국장관님존경하고 끝까지 함께 합니다. n오늘도황희두님고마워요']"
36,무시,19,"['박성민발탁은나도좀아닌거같지만 정상근동지의의견을 듣고 보니맞는말이네.늘공과어공의차이를 무시하고 그냥마구까는거.김엄마의 생각에도동의하지만 이점에 있어선정상근동지의의견이 맞다고봄.', 'n3배5배조중동이웃어요.n윤십엔무시하면 큰일납니다.제3의쥐박이닭그네가될 수도 있습니다.n전국민재난지원금cctv설치반드시 해결해야 합니다.', '한국의 기업들을탄압해.자발적인 경제적식민지배를 일본에게받는거에요nn자신과 친인적의탐욕을 채우려공정과법치를무시하고']"
37,버리다,19,"['이동형작가님은정말최고 최고n똑똑해잼있어섹쉬해정시렵지n어려운 사람에게 인정도 있고n지n정말버릴데가없는 우리이작가님n건강정말정말 잘지키셔야하는n우리의보물보물입니다', '주식하는 사람들눈치하나는 정말빠른데거기서도버린거보면완전출마 선언폭망.아무내용도 없이 국민들속이기기에 급급한일방적인 자기주장뿐이고초딩만도못한출마 선언', '유지여사를버려라?n유지여사도.제2의최서원도.결국윤서방파두목이아니였으면n범죄완성이 안됐음.따라서 유지여사']"
38,걸리다,19,"['하다 하다 대통령까지 날로먹을라꼬칼갈았는디.한여름밤꿈꾸고 나니그칼내목줄에걸렸드라고.으이윤봉길기념관판토마임가야 하는 디?.클난네정신나서 보니나는학교 년각이네', '별정직으로 잠시젊은감각이 필요해서뽑은것을 가지고왜이리시끄러울까보수언론들이 비난거리찾다가 이거하나걸렸나보다.이그쪼잔하다.누가보면장관직뽑은줄', '조응천역시윤십원졸개였구나 하찮은수박주제에조장관능욕하려다딱걸렸구나사모펀드무죄나왔는데 보복기소한윤십원한테 사과하라해봐라응천']"
39,비난,18,"['김용민니가뭔데끝카지고집을 피우냐?니가뭔데니얘기안듣는다 고 비난을하냐?김용민두사람견해를 찍어누르려고 하네.당 신방 송이라이거냐?두기자분그만두세요', '에스케이에 사주딸이들어가고 그런 것보다 이게더불공정합니까?n그냥열심히 하게두면됩니다.n잘하면 잘한다 고 칭찬해주고못하면 그때비난해도 됩니다.', '자기가싫어하는 사람이 많으면 자기를 싫어하는 사람도 많다.n상대방을 사랑하면 사랑으로 돌아오고상대방을 비방하면 비난으로 돌아온다']"
40,욕심,18,"['최재형은신의 이름을망령되게들먹이네요자신의 욕심을신의 이름으로 포장을원전이 그렇게 중요하다 면태초부터 신이 지었겠지요적그리스도인극우바리세인의표본입니다.', '민주당.또망할려고작정을 하네요.n180석밀어주면 좋은 정치할거라믿었건만.지들욕심에똥볼만차고 있으니.n바른정치하는몇몇국회의원', '술이덜깻냐n질문이뭔지도 모르고n동문서답이다n윤썩열당신보다는홍준표다n실력도 없는 게n욕심만가득해갔고어구한심하다']"
41,더럽다,16,"['따지고 말하기도싫다.정치더럽게배우고등판하는 구나.대한민국야당 정치가 점점일본우익처럼 무능하고 남탓만하니.이번에는 이재명이되겠구나.이재명빼고깜이없네', '기분더럽겠지만 상상해봐라n저런자가우리 대통령이라고 외국나가서도리도리하고ng7초청받아가서 공동선언문채택해야 되는데차차논의하자고 한다 면.어휴', '정말조국장관님이뭘잘못했다고 저리죽일여고괴롭힌지지긋지긋하네요꼭더러운 것들이 더 앞장서서저지랄하니n대한민국법은있는 건지마음이찢어집니다']"
42,속이다,16,"['줄리와 장모윤석열가족의 비리부터 말하고 정부를탓해야지어마어마한 자기가족의 비리는덮어질 것 같은가자기양심을속이고 어떻게 대통령희보로 나오는 건 아주생각이 없는바보같은짓이다', '종합부동산세는상위 1들이욕한다고 무서워낮추더니제난지원금에서 결국 상위 20버리네민주당은저래서국힘당2중대소리를 듣는거다 국민들그만속이고 국민의 민주당으로 합당하세요', '주식하는 사람들눈치하나는 정말빠른데거기서도버린거보면완전출마 선언폭망.아무내용도 없이 국민들속이기기에 급급한일방적인 자기주장뿐이고초딩만도못한출마 선언']"
43,아깝다,16,"['1000억준비해라 n속이션하다 방가놈들아 n천억지금이라도아까우면n쇼당쳐라9 억에', '영대추미애 대표님미안합니다 윤십원그인간때문이다십원짜리아깝다그인간때문이다', '윤봉길의사기념관이윤똥장이똥싸고간자리 정부지원금을끈어라세금이 아깝다?']"
44,불법,16,"['윤봉길기념관은독재에저항이 아니라 일본의 불법식민지침탈에대한민족주의적인 저항을n기념하는 곳이다.n민족영웅을 팔아자신의 개인정치적 사익에이용하다니.', '윤십원도리도리 n문재인 정부를재판한단다 너나잘해라 니가족단속이나잘하고쳐장모부정불법검찰가족감싸기무죄불기소 처리가 정의고상식이냐?퉤', '그럼수사기록유출이 불법이고법적 조치가 필요하다는 걸 알면서도 조국장관수사때그처럼언론을 총동원해서낱낱히까발렸단말인가']"
45,범죄자,16,"['헐.열린 민주당토론회에진성페미는초대하고 이선옥작가님은거부했군요.너무너무실망이네요.하.남성들은 다잠재적범죄자라던남페미는초대해놓고 이선옥작가는 부르려다말고', '피해자를 가족범죄자로 만든게n윤도리도리가말하는 공정과정의냐?n그런공정과정의는필요없으니거니최음순에게n활용하라', '도대체옳고그름도모르는 범죄자들이 대권을욕심내다니요??공직자는 대권못나오게 해야 하는 거 아닌가요?']"
46,망치다,15,"['설상가상으로 대권을 내어준다 해도홍준표한테줘도윤짜장은 안된다 나라를박근혜보다 더한나라를망칩니다 최순실이보다 줄리는 더했음더하지절대못하지는 않다', '홍남기의 문제이전에 민주당주류와청와대주류의 문제가 심각하다는 생각이 드네요.n결국은 이번 정권내내문제가 되어온인사가 모든 것을망치고 있네요.', 'n과는모두관료탓이라고 하는 문재인빠들nn180마리의 아무것도 못하는 기회주의들민주당놈들.nn나라열심히망치는3적이다.']"
47,막히다,15,"['진짜웃긴건얼마나썩을줄도 모르는 사람이 부폐했다고 정권교체를 하겠다 고 말하는데코가막히고n기가 막히고똥뭍은놈이곁뭍놈보고욕한다고 하더니역갑다는 말밖에 안 나오네요', '현직감사원장이 임기 중에n사의를 표하고 대권에도전한다.nn기 가막힌다.n어이가 없다.n세상에 이럴수가.n어찌이런 일이 대한민국의 대명n천지에보고 있다니', '대통령이무능한걸.무능해서 정권넘기고 싶은 가봅니.다멍청이 가고집이세서.기가 막히네요.']"
48,눈물,15,"['진짜눈물난다.영화로 만들어야 된다.이건책으로 만으로 안된다.n용기 있고 의식있는 영화감독이 영화 한편만들어졌으며좋겠네요.진짜', '아눈물나요ㅠㅠ좃선욕이란욕은다해주고 싶고n우리장관님.하루빨리편안한삶으로 돌아오셨으면 좋겠어요', '헐n공정을 다시세워?당신이?n내눈에서 눈물이 쏟아진다.n난절대로윤석열은뽑지않는다.']"
